/Users/jeff/Desktop/Project2_YZ/olympus/pic.0800.jpg,193125788155904.0000,29386917888.0000,4123166720.0000,2053545984.0000,3786135296.0000,98213609472.0000,1081533824.0000,194706688.0000,120170408.0000,348272992.0000,21931548672.0000,329133088.0000,65846916.0000,47422500.0000,158906112.0000,13879496704.0000,242688560.0000,54241608.0000,46114616.0000,176806704.0000,23998965760.0000,504059136.0000,140267760.0000,145270288.0000,660269952.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0814.jpg,553641953984512.0000,668746776576.0000,212550582272.0000,178416041984.0000,402059427840.0000,838181584896.0000,52679077888.0000,17426245632.0000,14727511040.0000,37462302720.0000,265083338752.0000,18838173696.0000,6243961856.0000,5419864064.0000,15180804096.0000,217403162624.0000,16095441920.0000,5509237248.0000,5010787840.0000,15211867136.0000,448724697088.0000,37021614080.0000,14002072576.0000,14097611776.0000,48379691008.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0182.jpg,217498083393536.0000,129220919296.0000,22640107520.0000,12698322944.0000,19969572864.0000,175713959936.0000,5578862592.0000,1465444864.0000,963508416.0000,1866869888.0000,33677619200.0000,1296005888.0000,388683456.0000,308128064.0000,752024896.0000,19582011392.0000,863891840.0000,289540672.0000,267136112.0000,773471616.0000,33204975616.0000,1816193792.0000,738092480.0000,811587008.0000,2955276032.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0196.jpg,163719170490368.0000,250958364672.0000,47452123136.0000,32115331072.0000,65238650880.0000,257653587968.0000,5669053440.0000,1460496768.0000,1142451456.0000,2970237440.0000,59734327296.0000,1626023552.0000,432301440.0000,374552992.0000,1178473344.0000,40819970048.0000,1272343680.0000,369981344.0000,356756960.0000,1257699840.0000,73341927424.0000,3075103488.0000,1093274624.0000,1164124672.0000,4456192512.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0828.jpg,358914713452544.0000,658406244352.0000,163009429504.0000,115253403648.0000,240249372672.0000,914565955584.0000,36963315712.0000,10670488576.0000,8378331136.0000,21680281600.0000,235374837760.0000,11121277952.0000,3403240448.0000,2926610432.0000,8866191360.0000,172997804032.0000,8980525056.0000,2944083456.0000,2742206976.0000,9334257664.0000,357619662848.0000,22263916544.0000,8269050368.0000,8501010432.0000,33085786112.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0169.jpg,286505557819392.0000,216109531136.0000,46995206144.0000,30730213376.0000,53438083072.0000,103153573888.0000,3872026624.0000,1316297728.0000,1160465152.0000,2957382400.0000,13842856960.0000,709775744.0000,229293424.0000,219024640.0000,736285760.0000,9359215616.0000,574257280.0000,191493568.0000,186891376.0000,693502336.0000,23629176832.0000,2134482304.0000,853400768.0000,876636608.0000,3266636544.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0627.jpg,410434926542848.0000,292886937600.0000,62126100480.0000,51098312704.0000,120568692736.0000,424864710656.0000,8089400832.0000,1340783488.0000,1064555520.0000,3613048576.0000,74577027072.0000,2731065856.0000,462229600.0000,356752608.0000,1439702272.0000,45017337856.0000,2235826944.0000,440210912.0000,334725312.0000,1465245312.0000,77009534976.0000,5026712064.0000,1334680960.0000,1155856128.0000,5838287872.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0141.jpg,433888367214592.0000,1102945452032.0000,273156685824.0000,192151601152.0000,398054653952.0000,1388071878656.0000,72438718464.0000,19661389824.0000,14142592000.0000,34222538752.0000,356749312000.0000,22204882944.0000,6243539968.0000,4638778368.0000,12772586496.0000,240632971264.0000,16354792448.0000,4906955776.0000,3957955840.0000,12498945024.0000,445420404736.0000,34303121408.0000,11985232896.0000,11511858176.0000,44081782784.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0155.jpg,499236495949824.0000,707352526848.0000,154015596544.0000,95181144064.0000,176542679040.0000,894671912960.0000,41656242176.0000,10494284800.0000,7003160064.0000,15010782208.0000,203158962176.0000,11551626240.0000,3090440448.0000,2231303168.0000,5632984064.0000,128394133504.0000,7965070848.0000,2349211136.0000,1915790208.0000,5670087680.0000,225098629120.0000,16305330176.0000,5777212928.0000,5605168640.0000,19176382464.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0633.jpg,72323885432832.0000,30190292992.0000,2386039296.0000,1062199616.0000,2088091520.0000,26117953536.0000,551088704.0000,128281624.0000,75419920.0000,176718688.0000,2795994880.0000,113651928.0000,32312416.0000,22626708.0000,64697088.0000,1273341312.0000,68133360.0000,22069176.0000,17853868.0000,60832120.0000,2905238016.0000,179648208.0000,66418240.0000,61883796.0000,245010144.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0974.jpg,385411406888960.0000,700855418880.0000,236292046848.0000,202412785664.0000,454838222848.0000,889526419456.0000,52844482560.0000,18683107328.0000,16113771520.0000,39244918784.0000,266212671488.0000,18611025920.0000,6353826304.0000,5374106112.0000,14269534208.0000,209163010048.0000,15490906112.0000,5253659648.0000,4460483584.0000,12957599744.0000,421744246784.0000,36069908480.0000,13573165056.0000,12733990912.0000,40091586560.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0960.jpg,342169307054080.0000,1733466259456.0000,386455797760.0000,234485006336.0000,434836242432.0000,1924189519872.0000,94083768320.0000,23197390848.0000,15168567296.0000,34481602560.0000,416522141696.0000,23915905024.0000,6119335936.0000,4292029952.0000,11923505152.0000,241919623168.0000,15655096320.0000,4423317504.0000,3512753152.0000,11419155456.0000,395711905792.0000,31382556672.0000,10924897280.0000,10593323008.0000,40093425664.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0948.jpg,261813186854912.0000,308840693760.0000,54205444096.0000,30319448064.0000,51121795072.0000,430336016384.0000,16251715584.0000,3683365888.0000,2318999296.0000,5094456832.0000,83118694400.0000,4440000000.0000,1088620544.0000,768318976.0000,2091993088.0000,50606821376.0000,2992016128.0000,814331392.0000,662234496.0000,2102185856.0000,79500509184.0000,5566203904.0000,1888952064.0000,1861916544.0000,6693347328.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0790.jpg,283818854449152.0000,95260721152.0000,19800913920.0000,13394758656.0000,25651150848.0000,133435408384.0000,6382404096.0000,1562443520.0000,1300389120.0000,3262012416.0000,32103575552.0000,2026137088.0000,426724352.0000,357961696.0000,1177245184.0000,19708375040.0000,1630592768.0000,385459520.0000,311307616.0000,1135216640.0000,32115007488.0000,3806554368.0000,1317901824.0000,1206457344.0000,4619690496.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0784.jpg,484285882564608.0000,258763456512.0000,66595954688.0000,47822696448.0000,86444105728.0000,283188068352.0000,13681047552.0000,3863535872.0000,2772282368.0000,6153158144.0000,77112852480.0000,4443112448.0000,1221600384.0000,916903232.0000,2483047680.0000,52686495744.0000,3269256192.0000,955535936.0000,796047680.0000,2528582400.0000,87905419264.0000,6522250240.0000,2332864768.0000,2295713024.0000,8019384320.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0009.jpg,186749707878400.0000,20319713280.0000,4335838208.0000,3059599104.0000,6869364224.0000,39610155008.0000,1442760448.0000,349182656.0000,274560000.0000,795678656.0000,10754082816.0000,506968320.0000,123777864.0000,101417928.0000,341929920.0000,7968256000.0000,418016352.0000,109820528.0000,95808200.0000,347814112.0000,13979561984.0000,887001792.0000,289548576.0000,289999712.0000,1111142784.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0753.jpg,462578748751872.0000,589710163968.0000,151464886272.0000,102196584448.0000,185761349632.0000,1150793678848.0000,39516291072.0000,9639563264.0000,6537065984.0000,14201461760.0000,292123738112.0000,12185546752.0000,3047479552.0000,2150948352.0000,5385610752.0000,169896116224.0000,8408212480.0000,2296542464.0000,1795290752.0000,5196045824.0000,258993602560.0000,16153909248.0000,5370500096.0000,5059165696.0000,17108344832.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0035.jpg,518861241712640.0000,88534917120.0000,22753873920.0000,20551374848.0000,45995372544.0000,204955451392.0000,4096048128.0000,1129051520.0000,1003961280.0000,2552804352.0000,50784870400.0000,1161283328.0000,344825120.0000,308892192.0000,869485440.0000,31812974592.0000,931740928.0000,311246464.0000,287012032.0000,882267968.0000,56625258496.0000,2610960128.0000,967627456.0000,904442432.0000,3160223232.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0021.jpg,234832269410304.0000,19576780800.0000,4129752064.0000,2895511040.0000,5587299328.0000,74145587200.0000,575138048.0000,119034464.0000,97570808.0000,345240672.0000,15652524032.0000,211727600.0000,42262544.0000,34794224.0000,137842944.0000,10348049408.0000,182131136.0000,37627712.0000,31605914.0000,132885584.0000,17550600192.0000,421436320.0000,107889408.0000,103898144.0000,484160352.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0747.jpg,368648552185856.0000,745751838720.0000,197584683008.0000,137488269312.0000,261747867648.0000,741121982464.0000,41633091584.0000,11921648640.0000,8714200064.0000,20036378624.0000,196890771456.0000,11836607488.0000,3467325952.0000,2684181504.0000,7360905728.0000,136181137408.0000,8651054080.0000,2726293760.0000,2308144896.0000,7340618240.0000,263026769920.0000,20073779200.0000,7404551168.0000,7156647424.0000,25589344256.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0592.jpg,218397946150912.0000,228353654784.0000,52270583808.0000,32481548288.0000,64797171712.0000,296242348032.0000,16332667904.0000,4124575232.0000,2743923200.0000,6294417920.0000,89943859200.0000,5273586176.0000,1370307968.0000,946291008.0000,2388760064.0000,67936706560.0000,4041749504.0000,1089648256.0000,803955072.0000,2271451136.0000,123690860544.0000,8320493056.0000,2602446592.0000,2254797824.0000,7163774976.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0586.jpg,433938463981568.0000,624057450496.0000,149207351296.0000,102927843328.0000,205368360960.0000,657265393664.0000,30116982784.0000,8722456576.0000,6823252480.0000,17149562880.0000,156300722176.0000,9062141952.0000,2744316928.0000,2369022720.0000,7163611136.0000,106496983040.0000,7063578112.0000,2377141248.0000,2323012608.0000,8057483264.0000,202416553984.0000,17243602944.0000,7092267520.0000,7997760000.0000,32719953920.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0579.jpg,602433118011392.0000,441221414912.0000,115779379200.0000,82950127616.0000,154532659200.0000,692525531136.0000,15526805504.0000,4090419712.0000,3076668672.0000,7763418112.0000,202033889280.0000,4617421824.0000,1164968704.0000,930783104.0000,2792544768.0000,156334702592.0000,3721362944.0000,950799360.0000,818470848.0000,2778053376.0000,302511882240.0000,9060615168.0000,2616917760.0000,2580323584.0000,10655776768.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.1101.jpg,549996835373056.0000,856353013760.0000,244952268800.0000,198909952000.0000,416012926976.0000,854777921536.0000,50299199488.0000,15411661824.0000,12945969152.0000,33623267328.0000,225538310144.0000,15828200448.0000,5405794816.0000,5039279616.0000,15110192128.0000,167502528512.0000,13056811008.0000,4949324288.0000,5060376064.0000,17006931968.0000,348314140672.0000,32936802304.0000,14316035072.0000,16161263616.0000,63111143424.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0237.jpg,429783787765760.0000,377789906944.0000,94433263616.0000,68312981504.0000,125863346176.0000,202224238592.0000,8043800064.0000,2598251264.0000,2240256256.0000,5959050240.0000,50564612096.0000,2001546368.0000,568515520.0000,510149248.0000,1712051072.0000,37151420416.0000,1659298560.0000,480968224.0000,433815520.0000,1533295872.0000,78898774016.0000,4551556096.0000,1570063872.0000,1508561280.0000,5718176256.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0551.jpg,116757880635392.0000,142075871232.0000,19198558208.0000,9882914816.0000,17155586048.0000,224256671744.0000,4136589312.0000,703641088.0000,388139872.0000,856253760.0000,39667191808.0000,879847808.0000,173240560.0000,112431280.0000,318696640.0000,20140394496.0000,532266304.0000,122295984.0000,94338760.0000,314672768.0000,29621315584.0000,1117488384.0000,312768768.0000,288724384.0000,1144030080.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0545.jpg,380886121971712.0000,132846321664.0000,14589444096.0000,6831151616.0000,12116456448.0000,182130999296.0000,3020537856.0000,639945728.0000,424230752.0000,950595200.0000,31811231744.0000,763749248.0000,200711824.0000,159272256.0000,407628640.0000,17786001408.0000,559224704.0000,166034480.0000,152500240.0000,444821568.0000,27119831040.0000,1239395200.0000,415889408.0000,441196224.0000,1546694912.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0223.jpg,126734057865216.0000,62669082624.0000,2075134336.0000,658951808.0000,1623316736.0000,51722186752.0000,321765728.0000,32835100.0000,19436884.0000,64300108.0000,1752296832.0000,31178684.0000,6676964.0000,5653276.0000,24229844.0000,557946432.0000,17913684.0000,5607260.0000,5930964.0000,29264908.0000,1286613888.0000,63188940.0000,25051988.0000,29956396.0000,159876800.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0544.jpg,370288223059968.0000,162126200832.0000,22017732608.0000,10083908608.0000,14567436288.0000,478019813376.0000,6202021376.0000,1020005952.0000,552471168.0000,1201664384.0000,89359663104.0000,1576994432.0000,277351232.0000,176268448.0000,531249408.0000,45030789120.0000,967758720.0000,197912480.0000,164531904.0000,638681152.0000,56037593088.0000,1677003264.0000,481042176.0000,540176064.0000,2517296128.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0222.jpg,487213204766720.0000,569765068800.0000,91635245056.0000,46103240704.0000,89548267520.0000,787576061952.0000,42385092608.0000,9844463616.0000,5604826624.0000,11021637632.0000,144925786112.0000,12049747968.0000,3476792064.0000,2366904576.0000,5431194112.0000,72929992704.0000,7529059328.0000,2638366720.0000,2208379392.0000,5971263488.0000,120914386944.0000,13255389184.0000,5669690880.0000,5833127424.0000,19107139584.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0236.jpg,387563688820736.0000,913198284800.0000,222030069760.0000,141476413440.0000,261156503552.0000,856445616128.0000,37705785344.0000,9795083264.0000,7116704768.0000,18037297152.0000,218079395840.0000,10067243008.0000,2612580608.0000,2070952448.0000,6453557248.0000,143384543232.0000,7310340096.0000,2079788032.0000,1823931136.0000,6364096000.0000,288693977088.0000,17270228992.0000,6061847040.0000,6103071744.0000,23415207936.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0550.jpg,116878357823488.0000,112819773440.0000,11588332544.0000,5010177024.0000,9376567296.0000,170213638144.0000,2928825856.0000,454942528.0000,247968000.0000,598616448.0000,26632992768.0000,605446272.0000,108070752.0000,71751296.0000,223900720.0000,13729897472.0000,380405824.0000,80195648.0000,61733628.0000,226742800.0000,19907342336.0000,802308096.0000,221265456.0000,202779632.0000,853860608.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0578.jpg,96059753758720.0000,150316761088.0000,50900164608.0000,43598585856.0000,98859474944.0000,264108785664.0000,9662745600.0000,3223557120.0000,3004368640.0000,7858449920.0000,111204442112.0000,3014918144.0000,875555648.0000,812966720.0000,2416332288.0000,85486231552.0000,2826935552.0000,777813312.0000,661657024.0000,2115907200.0000,168918941696.0000,8162351616.0000,2637532416.0000,2312636416.0000,7690809856.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.1100.jpg,514819878813696.0000,928060866560.0000,237665648640.0000,169626337280.0000,343250468864.0000,936369389568.0000,41920901120.0000,12189619200.0000,9485191168.0000,23244138496.0000,236394512384.0000,11911355392.0000,3517053696.0000,2804177664.0000,7691130880.0000,168899739648.0000,8851566592.0000,2769908992.0000,2351094784.0000,7099225600.0000,332087164928.0000,19385010176.0000,6978591744.0000,6739061760.0000,22866503680.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0587.jpg,408835722313728.0000,188672753664.0000,57517166592.0000,45047013376.0000,89576628224.0000,373804040192.0000,12469190656.0000,3967390976.0000,3301716992.0000,7987147264.0000,99470721024.0000,4104642048.0000,1327073024.0000,1194086272.0000,3376417536.0000,75329396736.0000,3409686272.0000,1182288128.0000,1151990912.0000,3573008384.0000,137175654400.0000,7967876096.0000,3253009664.0000,3475220992.0000,11902205952.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0593.jpg,296706507800576.0000,289531068416.0000,52792487936.0000,45787541504.0000,125248700416.0000,712345518080.0000,15600850944.0000,3777245696.0000,3563513088.0000,13008813056.0000,123748564992.0000,4953219584.0000,1249908224.0000,1167971712.0000,4619727872.0000,90686431232.0000,4842448384.0000,1154039424.0000,1035099968.0000,4031329280.0000,205675954176.0000,13838105600.0000,3599250176.0000,3336245248.0000,13959800832.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0020.jpg,439182317060096.0000,684740902912.0000,168002469888.0000,119074168832.0000,240252764160.0000,287812419584.0000,6324995072.0000,2033888384.0000,1866133504.0000,4860175360.0000,65730994176.0000,1716211328.0000,502807424.0000,461454240.0000,1441550464.0000,42302480384.0000,1459925504.0000,451740672.0000,431190496.0000,1473951360.0000,81488355328.0000,4627957760.0000,1728732928.0000,1732845568.0000,6170060800.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0746.jpg,326428621012992.0000,580186865664.0000,151271194624.0000,103920435200.0000,196014424064.0000,697368838144.0000,32700710912.0000,9321674752.0000,6847488000.0000,15579569152.0000,161245380608.0000,9254621184.0000,2776813056.0000,2253664768.0000,6186741760.0000,106425016320.0000,6706576896.0000,2239556864.0000,2062012160.0000,6448214016.0000,192286097408.0000,14779653120.0000,5988303872.0000,6259373568.0000,21190879232.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0752.jpg,308652992888832.0000,401307074560.0000,85746425856.0000,54497058816.0000,99209650176.0000,516593123328.0000,18360438784.0000,5024424960.0000,3812428544.0000,8801296384.0000,115021897728.0000,5254473216.0000,1436057472.0000,1139668096.0000,3096302336.0000,75445051392.0000,3984050432.0000,1142943360.0000,954167424.0000,2889473536.0000,131269189632.0000,8650610688.0000,2936902144.0000,2790319616.0000,9330371584.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0034.jpg,454668794724352.0000,15422178304.0000,2385062912.0000,1849012480.0000,4817624576.0000,58384461824.0000,1203555968.0000,198450176.0000,174553568.0000,608133568.0000,13290463232.0000,542612672.0000,81527192.0000,65985064.0000,279759776.0000,8923545600.0000,518568096.0000,92411672.0000,70889352.0000,356147680.0000,13025427456.0000,1201027840.0000,337012672.0000,285944608.0000,1944807296.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0008.jpg,248579335651328.0000,464940793856.0000,105907388416.0000,69783060480.0000,121518522368.0000,370973868032.0000,9474549760.0000,2495880192.0000,1919808128.0000,4769556992.0000,78583947264.0000,2358821120.0000,583891776.0000,473234592.0000,1497573376.0000,50984165376.0000,1779124992.0000,467209312.0000,409695936.0000,1451969792.0000,90732232704.0000,4342659584.0000,1453251200.0000,1442181632.0000,5460789248.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0785.jpg,254892065161216.0000,818236358656.0000,267733958656.0000,211501842432.0000,450824929280.0000,1136395288576.0000,81545699328.0000,25273614336.0000,18845063168.0000,42127462400.0000,424900853760.0000,30248364032.0000,8991352832.0000,6576714240.0000,15985041408.0000,349933076480.0000,24733341696.0000,7324658176.0000,5519420928.0000,15148146688.0000,683886641152.0000,52829536256.0000,17798221824.0000,15523184640.0000,47665111040.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0791.jpg,360404429570048.0000,232306016256.0000,47271620608.0000,29400496128.0000,53581074432.0000,439369236480.0000,10168773632.0000,2950446080.0000,2198015488.0000,4954659328.0000,112156442624.0000,2730555392.0000,801955264.0000,691357632.0000,1978315392.0000,78974402560.0000,2127926400.0000,645267200.0000,624987520.0000,2089218688.0000,133415223296.0000,5057067520.0000,1853295232.0000,2019602560.0000,7346576896.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0949.jpg,173143251484672.0000,1760903692288.0000,445293428736.0000,338854576128.0000,812118114304.0000,1733931171840.0000,112408387584.0000,34725048320.0000,28457437184.0000,78247682048.0000,442867056640.0000,35090755584.0000,11542844416.0000,9865908224.0000,30357653504.0000,326927253504.0000,28277764096.0000,9919306752.0000,9003233280.0000,29969260544.0000,697814679552.0000,66685448192.0000,26296393728.0000,27103913984.0000,103523270656.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0961.jpg,216934083723264.0000,223751651328.0000,31549761536.0000,16515320832.0000,36010471424.0000,400077422592.0000,20090828800.0000,4667889152.0000,2815806464.0000,6025955328.0000,87139139584.0000,6104739840.0000,1792714240.0000,1384607104.0000,3449926144.0000,54158069760.0000,4035735296.0000,1392672256.0000,1394449536.0000,4290829568.0000,80722395136.0000,6670782464.0000,2652558592.0000,3396406528.0000,15846189056.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0975.jpg,305624202084352.0000,1676099452928.0000,558137016320.0000,463209037824.0000,917165637632.0000,1271997267968.0000,84405764096.0000,28283312128.0000,22736365568.0000,51161587712.0000,328420392960.0000,23787280384.0000,7827818496.0000,6397113344.0000,16638561280.0000,231198982144.0000,17110074368.0000,5793775616.0000,5080968192.0000,15398374400.0000,459116249088.0000,38289629184.0000,14822603776.0000,14860639232.0000,51626360832.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0154.jpg,323477340946432.0000,665811877888.0000,113373175808.0000,53452873728.0000,83034062848.0000,691641712640.0000,31166951424.0000,7308525056.0000,4367785472.0000,8521073664.0000,105685745664.0000,6922946048.0000,2013239936.0000,1472530944.0000,3564498944.0000,47272407040.0000,4040640512.0000,1453356800.0000,1313095936.0000,3870644992.0000,72770158592.0000,7705733120.0000,3463736832.0000,3861298176.0000,13658491904.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0632.jpg,611141298421760.0000,389392728064.0000,95776718848.0000,72728051712.0000,159382110208.0000,631653793792.0000,24262193152.0000,7096318464.0000,5863802368.0000,15884020736.0000,159136448512.0000,8037395968.0000,2434017280.0000,2167072000.0000,6685736960.0000,119819526144.0000,6886464000.0000,2198125824.0000,2099070464.0000,6991523840.0000,240327049216.0000,16541712384.0000,6062754304.0000,6411696128.0000,24188708864.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0626.jpg,412602341523456.0000,98414985216.0000,17659977728.0000,11531045888.0000,22364760064.0000,128874962944.0000,1731884160.0000,512625664.0000,414965856.0000,1072463488.0000,24423215104.0000,465196288.0000,140789824.0000,124991520.0000,373366368.0000,16658965504.0000,404878720.0000,117075736.0000,109459672.0000,378337408.0000,30932690944.0000,1119448960.0000,353403680.0000,364710592.0000,1448332288.0000
/Users/jeff/Desktop/Project2_YZ/olympus/pic.0140.jpg,530448929259520.0000,1327260237824.0000,353432895488.0000,252862103552.0000,511536103424.0000,3062128181248.0000,70594428928.0000,18569885696.0000,14070282240.0000,34471821312.0000,834755362816.0000,24010153984.0000,6161713664.0000,4638860288.0000,12685635584.0000,592950919168.0000,20049254400.0000,5261774336.0000,4097338880.0000,12532830208.0000,1182501306368.0000,46737784832.0000,13799886848.0000,12498369536.0000,45333209088.0000
